feature_key,layer,index,source,prompt,activation_max,activation_sum,activation_mean,sparsity_ratio,peak_token,peak_token_idx,node_influence,csv_ctx_idx
1_12928,1,12928,1-clt-hp,relationship: the state in which a city is located is the state containing,115.16062927246094,1163.957431793213,83.13981655665806,0.2780534712088466,relationship,1,0.0101529955863952,8
0_18753,0,18753,0-clt-hp,"entity: A city in California, USA is Oakland",61.558319091796875,195.59015274047852,19.55901527404785,0.6822685290532203,",",7,0.0064683556556701,8
0_18753,0,18753,0-clt-hp,entity: The capital city of California is Sacramento,51.96477508544922,131.29933166503906,14.588814629448784,0.7192556957004163,:,2,0.0064683556556701,8
0_18753,0,18753,0-clt-hp,entity: A state in the United States is California,51.96477508544922,176.15738677978516,17.615738677978516,0.6610061594799217,:,2,0.0064683556556701,8
0_18753,0,18753,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,51.15860366821289,339.04509353637695,18.83583852979872,0.6318148428765216,:,2,0.0064683556556701,8
0_18753,0,18753,0-clt-hp,relationship: the state in which a city is located is the state containing,57.80534362792969,310.6288414001465,22.187774385724747,0.6161639565964914,:,2,0.0064683556556701,8
1_57794,1,57794,1-clt-hp,"entity: A city in California, USA is Oakland",113.94397735595703,841.9752388000488,84.19752388000488,0.2610620953051802,entity,1,0.0063362717628479,8
1_57794,1,57794,1-clt-hp,entity: The capital city of California is Sacramento,113.94397735595703,763.6026763916016,84.84474182128906,0.25538195356971755,entity,1,0.0063362717628479,8
1_57794,1,57794,1-clt-hp,entity: A state in the United States is California,113.94397735595703,810.0547332763672,81.00547332763672,0.2890763056780225,entity,1,0.0063362717628479,8
1_57794,1,57794,1-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,125.45741271972656,1323.6235656738281,73.53464253743489,0.4138676946757048,attribute,1,0.0063362717628479,8
1_57794,1,57794,1-clt-hp,relationship: the state in which a city is located is the state containing,121.10602569580078,1136.5441207885742,81.18172291346959,0.32966404894348317,relationship,1,0.0063362717628479,8
1_52044,1,52044,1-clt-hp,"entity: A city in California, USA is Oakland",108.5224609375,728.4343910217285,72.84343910217285,0.3287708510026816, USA,8,0.0062405467033386,8
1_52044,1,52044,1-clt-hp,entity: The capital city of California is Sacramento,111.89495849609375,668.4784507751465,74.27538341946072,0.33620437937734543, capital,4,0.0062405467033386,8
1_52044,1,52044,1-clt-hp,entity: A state in the United States is California,95.29304504394531,752.9162368774414,75.29162368774413,0.20989382118052086, state,4,0.0062405467033386,8
1_52044,1,52044,1-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,118.34194946289062,1567.5587120056152,87.08659511142307,0.2641105245715809, capital,17,0.0062405467033386,8
1_52044,1,52044,1-clt-hp,relationship: the state in which a city is located is the state containing,125.9399642944336,1198.0400085449219,85.57428632463727,0.32051524070171933, containing,14,0.0062405467033386,8
0_40780,0,40780,0-clt-hp,"entity: A city in California, USA is Oakland",50.37115478515625,183.48233199119568,18.34823319911957,0.6357392782162984, is,9,0.0061327219009399,8
0_40780,0,40780,0-clt-hp,entity: The capital city of California is Sacramento,49.237388610839844,129.13329482078552,14.34814386897617,0.708592509192956, is,8,0.0061327219009399,8
0_40780,0,40780,0-clt-hp,entity: A state in the United States is California,53.07304382324219,192.2147843837738,19.221478438377382,0.6378297332560423, the,6,0.0061327219009399,8
0_40780,0,40780,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,50.93766784667969,365.75762939453125,20.319868299696182,0.6010836546176759, is,15,0.0061327219009399,8
0_40780,0,40780,0-clt-hp,relationship: the state in which a city is located is the state containing,59.61247253417969,401.44727325439453,28.67480523245675,0.5189797702818713, which,6,0.0061327219009399,8
17_1822,17,1822,17-clt-hp,"entity: A city in California, USA is Oakland",3.8374691009521484,3.8374691009521484,0.38374691009521483,0.9,",",7,0.0050881803035736,8
17_1822,17,1822,17-clt-hp,entity: The capital city of California is Sacramento,15.358034133911133,15.358034133911133,1.706448237101237,0.888888888888889, is,8,0.0050881803035736,8
17_1822,17,1822,17-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0050881803035736,8
17_1822,17,1822,17-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,0.0,0.0,0.0,0.0,attribute,1,0.0050881803035736,8
17_1822,17,1822,17-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0050881803035736,8
0_5200,0,5200,0-clt-hp,"entity: A city in California, USA is Oakland",47.02556610107422,47.02556610107422,4.702556610107422,0.9, is,9,0.0049980580806732,8
0_5200,0,5200,0-clt-hp,entity: The capital city of California is Sacramento,43.20843505859375,43.20843505859375,4.800937228732639,0.888888888888889, is,8,0.0049980580806732,8
0_5200,0,5200,0-clt-hp,entity: A state in the United States is California,36.06181335449219,36.06181335449219,3.606181335449219,0.8999999999999999, is,9,0.0049980580806732,8
0_5200,0,5200,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,37.01258087158203,37.01258087158203,2.0562544928656683,0.9444444444444444, is,15,0.0049980580806732,8
0_5200,0,5200,0-clt-hp,relationship: the state in which a city is located is the state containing,31.49920654296875,59.72468566894531,4.266048976353237,0.8645664623160007, is,9,0.0049980580806732,8
0_230,0,230,0-clt-hp,"entity: A city in California, USA is Oakland",42.48023223876953,42.48023223876953,4.248023223876953,0.8999999999999999, is,9,0.0049335658550262,8
0_230,0,230,0-clt-hp,entity: The capital city of California is Sacramento,45.80868911743164,45.80868911743164,5.089854346381293,0.8888888888888888, is,8,0.0049335658550262,8
0_230,0,230,0-clt-hp,entity: A state in the United States is California,47.897682189941406,47.897682189941406,4.789768218994141,0.9, is,9,0.0049335658550262,8
0_230,0,230,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,41.604393005371094,41.604393005371094,2.3113551669650607,0.9444444444444445, is,15,0.0049335658550262,8
0_230,0,230,0-clt-hp,relationship: the state in which a city is located is the state containing,43.75920486450195,71.13797760009766,5.08128411429269,0.8838807942231441, is,9,0.0049335658550262,8
0_91045,0,91045,0-clt-hp,"entity: A city in California, USA is Oakland",46.88172912597656,46.88172912597656,4.688172912597656,0.9, is,9,0.0046828389167785,8
0_91045,0,91045,0-clt-hp,entity: The capital city of California is Sacramento,44.544105529785156,44.544105529785156,4.949345058865017,0.8888888888888888, is,8,0.0046828389167785,8
0_91045,0,91045,0-clt-hp,entity: A state in the United States is California,45.03489685058594,45.03489685058594,4.503489685058594,0.8999999999999999, is,9,0.0046828389167785,8
0_91045,0,91045,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,53.5222053527832,53.5222053527832,2.9734558529324002,0.9444444444444444, is,15,0.0046828389167785,8
0_91045,0,91045,0-clt-hp,relationship: the state in which a city is located is the state containing,62.285972595214844,113.89995193481445,8.135710852486747,0.8693813307635213, is,11,0.0046828389167785,8
21_84338,21,84338,21-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0045969188213348,8
21_84338,21,84338,21-clt-hp,entity: The capital city of California is Sacramento,38.28527069091797,54.08675765991211,6.009639739990234,0.8430299791137211, is,8,0.0045969188213348,8
21_84338,21,84338,21-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0045969188213348,8
21_84338,21,84338,21-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,8.62592601776123,8.62592601776123,0.47921811209784615,0.9444444444444443, is,15,0.0045969188213348,8
21_84338,21,84338,21-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0045969188213348,8
1_58678,1,58678,1-clt-hp,"entity: A city in California, USA is Oakland",77.74036407470703,77.74036407470703,7.774036407470703,0.9, Oakland,10,0.0043027102947235,7
1_58678,1,58678,1-clt-hp,entity: The capital city of California is Sacramento,0.0,0.0,0.0,0.0,entity,1,0.0043027102947235,7
1_58678,1,58678,1-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0043027102947235,7
1_58678,1,58678,1-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,0.0,0.0,0.0,0.0,attribute,1,0.0043027102947235,7
1_58678,1,58678,1-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0043027102947235,7
17_98126,17,98126,17-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0042158663272857,8
17_98126,17,98126,17-clt-hp,entity: The capital city of California is Sacramento,18.710500717163086,23.75346565246582,2.6392739613850913,0.8589415643503281, is,8,0.0042158663272857,8
17_98126,17,98126,17-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0042158663272857,8
17_98126,17,98126,17-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,20.673336029052734,54.458144187927246,3.025452454884847,0.8536543666376291, the,16,0.0042158663272857,8
17_98126,17,98126,17-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0042158663272857,8
24_79427,24,79427,24-clt-hp,"entity: A city in California, USA is Oakland",72.18549346923828,103.97067546844482,10.397067546844482,0.855967355113044,",",7,0.0040357112884521,8
24_79427,24,79427,24-clt-hp,entity: The capital city of California is Sacramento,67.43878173828125,125.56825923919678,13.952028804355198,0.7931156458534392, is,8,0.0040357112884521,8
24_79427,24,79427,24-clt-hp,entity: A state in the United States is California,26.354202270507812,47.9511661529541,4.79511661529541,0.8180511568486564, United,7,0.0040357112884521,8
24_79427,24,79427,24-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,81.22846984863281,474.41970348358154,26.356650193532307,0.6755244775305106, of,10,0.0040357112884521,8
24_79427,24,79427,24-clt-hp,relationship: the state in which a city is located is the state containing,69.84477233886719,320.8677101135254,22.9191221509661,0.6718562981382634, which,6,0.0040357112884521,8
0_49560,0,49560,0-clt-hp,"entity: A city in California, USA is Oakland",42.138023376464844,42.138023376464844,4.213802337646484,0.9, is,9,0.0038437843322753,8
0_49560,0,49560,0-clt-hp,entity: The capital city of California is Sacramento,44.780242919921875,44.780242919921875,4.975582546657986,0.8888888888888888, is,8,0.0038437843322753,8
0_49560,0,49560,0-clt-hp,entity: A state in the United States is California,47.700164794921875,47.700164794921875,4.770016479492187,0.9, is,9,0.0038437843322753,8
0_49560,0,49560,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,49.51710510253906,49.51710510253906,2.7509502834743924,0.9444444444444444, is,15,0.0038437843322753,8
0_49560,0,49560,0-clt-hp,relationship: the state in which a city is located is the state containing,54.55234146118164,104.65689086914062,7.475492204938616,0.8629666114284383, is,11,0.0038437843322753,8
18_3623,18,3623,18-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0037773847579956,8
18_3623,18,3623,18-clt-hp,entity: The capital city of California is Sacramento,15.90860366821289,15.90860366821289,1.7676226298014324,0.888888888888889, is,8,0.0037773847579956,8
18_3623,18,3623,18-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0037773847579956,8
18_3623,18,3623,18-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,0.0,0.0,0.0,0.0,attribute,1,0.0037773847579956,8
18_3623,18,3623,18-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0037773847579956,8
19_54790,19,54790,19-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0036759078502655,8
19_54790,19,54790,19-clt-hp,entity: The capital city of California is Sacramento,39.252235412597656,39.252235412597656,4.361359490288629,0.888888888888889, is,8,0.0036759078502655,8
19_54790,19,54790,19-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0036759078502655,8
19_54790,19,54790,19-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,5.89443302154541,5.89443302154541,0.32746850119696724,0.9444444444444444, is,15,0.0036759078502655,8
19_54790,19,54790,19-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0036759078502655,8
15_70752,15,70752,15-clt-hp,"entity: A city in California, USA is Oakland",27.338459014892578,27.338459014892578,2.733845901489258,0.9, in,5,0.0035599172115325,8
15_70752,15,70752,15-clt-hp,entity: The capital city of California is Sacramento,28.848331451416016,30.48114585876465,3.3867939843071833,0.8826000044400855, of,6,0.0035599172115325,8
15_70752,15,70752,15-clt-hp,entity: A state in the United States is California,0.44216060638427734,0.44216060638427734,0.044216060638427736,0.8999999999999999, in,5,0.0035599172115325,8
15_70752,15,70752,15-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,26.28711700439453,70.27901411056519,3.904389672809177,0.8514713624869374, for,12,0.0035599172115325,8
15_70752,15,70752,15-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0035599172115325,8
0_95057,0,95057,0-clt-hp,"entity: A city in California, USA is Oakland",44.932491302490234,166.98862075805664,16.698862075805664,0.6283566392215563,:,2,0.0033613443374633,8
0_95057,0,95057,0-clt-hp,entity: The capital city of California is Sacramento,44.932491302490234,108.52699279785156,12.058554755316841,0.731629508941817,:,2,0.0033613443374633,8
0_95057,0,95057,0-clt-hp,entity: A state in the United States is California,44.932491302490234,150.82857513427734,15.082857513427735,0.6643218064209181,:,2,0.0033613443374633,8
0_95057,0,95057,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,45.497901916503906,195.79615783691406,10.877564324273003,0.7609216278975872,:,2,0.0033613443374633,8
0_95057,0,95057,0-clt-hp,relationship: the state in which a city is located is the state containing,39.0150146484375,185.28181552886963,13.234415394919258,0.660786609612377,:,2,0.0033613443374633,8
16_98048,16,98048,16-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0033057034015655,8
16_98048,16,98048,16-clt-hp,entity: The capital city of California is Sacramento,26.336135864257812,26.336135864257812,2.926237318250868,0.8888888888888888, is,8,0.0033057034015655,8
16_98048,16,98048,16-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0033057034015655,8
16_98048,16,98048,16-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,6.895334243774414,12.294490814208984,0.6830272674560547,0.9009435593245188, is,15,0.0033057034015655,8
16_98048,16,98048,16-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0033057034015655,8
0_55815,0,55815,0-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0032671689987182,2
0_55815,0,55815,0-clt-hp,entity: The capital city of California is Sacramento,53.67196273803711,53.67196273803711,5.963551415337457,0.888888888888889, capital,4,0.0032671689987182,2
0_55815,0,55815,0-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0032671689987182,2
0_55815,0,55815,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,57.75386428833008,57.75386428833008,3.2085480160183377,0.9444444444444444, capital,17,0.0032671689987182,2
0_55815,0,55815,0-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0032671689987182,2
7_63374,7,63374,7-clt-hp,"entity: A city in California, USA is Oakland",12.80027961730957,12.80027961730957,1.2800279617309571,0.9, Oakland,10,0.0032614767551422,7
7_63374,7,63374,7-clt-hp,entity: The capital city of California is Sacramento,7.914701461791992,10.488312244415283,1.1653680271572537,0.8527590670623477, Sacramento,9,0.0032614767551422,7
7_63374,7,63374,7-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0032614767551422,7
7_63374,7,63374,7-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,0.0,0.0,0.0,0.0,attribute,1,0.0032614767551422,7
7_63374,7,63374,7-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0032614767551422,7
7_89264,7,89264,7-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.002938836812973,8
7_89264,7,89264,7-clt-hp,entity: The capital city of California is Sacramento,6.9702558517456055,6.9702558517456055,0.7744728724161783,0.8888888888888888, is,8,0.002938836812973,8
7_89264,7,89264,7-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.002938836812973,8
7_89264,7,89264,7-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,0.0,0.0,0.0,0.0,attribute,1,0.002938836812973,8
7_89264,7,89264,7-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.002938836812973,8
7_3144,7,3144,7-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0027736723423004,8
7_3144,7,3144,7-clt-hp,entity: The capital city of California is Sacramento,13.448736190795898,17.205994606018066,1.911777178446452,0.8578470756415877, is,8,0.0027736723423004,8
7_3144,7,3144,7-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0027736723423004,8
7_3144,7,3144,7-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,19.090129852294922,91.89447498321533,5.10524861017863,0.73257129995033, seat,9,0.0027736723423004,8
7_3144,7,3144,7-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0027736723423004,8
20_74108,20,74108,20-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0027148425579071,8
20_74108,20,74108,20-clt-hp,entity: The capital city of California is Sacramento,25.1437931060791,29.937676906585693,3.326408545176188,0.8677045849390181, is,8,0.0027148425579071,8
20_74108,20,74108,20-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0027148425579071,8
20_74108,20,74108,20-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,63.30609893798828,130.92694854736328,7.273719363742405,0.8851023916215813, the,16,0.0027148425579071,8
20_74108,20,74108,20-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0027148425579071,8
0_32742,0,32742,0-clt-hp,"entity: A city in California, USA is Oakland",51.42671585083008,73.9639778137207,7.3963977813720705,0.8561759649823587, California,6,0.002567708492279,7
0_32742,0,32742,0-clt-hp,entity: The capital city of California is Sacramento,51.49074172973633,85.06473159790039,9.451636844211155,0.816440072007105, California,7,0.002567708492279,7
0_32742,0,32742,0-clt-hp,entity: A state in the United States is California,48.947505950927734,48.947505950927734,4.894750595092773,0.9, California,10,0.002567708492279,7
0_32742,0,32742,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,0.0,0.0,0.0,0.0,attribute,1,0.002567708492279,7
0_32742,0,32742,0-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.002567708492279,7
18_74583,18,74583,18-clt-hp,"entity: A city in California, USA is Oakland",2.0784378051757812,2.0784378051757812,0.20784378051757812,0.9, in,5,0.0025014877319335,8
18_74583,18,74583,18-clt-hp,entity: The capital city of California is Sacramento,2.0187973976135254,2.0187973976135254,0.22431082195705837,0.8888888888888888, of,6,0.0025014877319335,8
18_74583,18,74583,18-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0025014877319335,8
18_74583,18,74583,18-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,7.433287143707275,13.429234981536865,0.7460686100853814,0.8996314018735341, for,12,0.0025014877319335,8
18_74583,18,74583,18-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0025014877319335,8
6_67459,6,67459,6-clt-hp,"entity: A city in California, USA is Oakland",8.62509536743164,9.7991042137146,0.97991042137146,0.886388453735642, California,6,0.0023909211158752,7
6_67459,6,67459,6-clt-hp,entity: The capital city of California is Sacramento,11.308310508728027,20.769482612609863,2.3077202902899847,0.7959270495350449, California,7,0.0023909211158752,7
6_67459,6,67459,6-clt-hp,entity: A state in the United States is California,8.556353569030762,8.556353569030762,0.8556353569030761,0.9, California,10,0.0023909211158752,7
6_67459,6,67459,6-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,0.0,0.0,0.0,0.0,attribute,1,0.0023909211158752,7
6_67459,6,67459,6-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0023909211158752,7
0_37567,0,37567,0-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0023772120475769,6
0_37567,0,37567,0-clt-hp,entity: The capital city of California is Sacramento,0.0,0.0,0.0,0.0,entity,1,0.0023772120475769,6
0_37567,0,37567,0-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0023772120475769,6
0_37567,0,37567,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,0.0,0.0,0.0,0.0,attribute,1,0.0023772120475769,6
0_37567,0,37567,0-clt-hp,relationship: the state in which a city is located is the state containing,41.10612106323242,41.10612106323242,2.9361515045166016,0.9285714285714286, containing,14,0.0023772120475769,6
0_40936,0,40936,0-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0023516416549682,3
0_40936,0,40936,0-clt-hp,entity: The capital city of California is Sacramento,76.25304412841797,76.25304412841797,8.472560458713108,0.888888888888889, of,6,0.0023516416549682,3
0_40936,0,40936,0-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0023516416549682,3
0_40936,0,40936,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,80.70610809326172,80.70610809326172,4.483672671847874,0.9444444444444445, of,10,0.0023516416549682,3
0_40936,0,40936,0-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0023516416549682,3
12_5597,12,5597,12-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0022202134132385,8
12_5597,12,5597,12-clt-hp,entity: The capital city of California is Sacramento,24.80953598022461,24.80953598022461,2.7566151089138455,0.888888888888889, is,8,0.0022202134132385,8
12_5597,12,5597,12-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0022202134132385,8
12_5597,12,5597,12-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,6.647175312042236,6.647175312042236,0.36928751733567977,0.9444444444444444, is,15,0.0022202134132385,8
12_5597,12,5597,12-clt-hp,relationship: the state in which a city is located is the state containing,5.064486026763916,5.064486026763916,0.3617490019117083,0.9285714285714285, is,11,0.0022202134132385,8
22_56784,22,56784,22-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0021073818206787,8
22_56784,22,56784,22-clt-hp,entity: The capital city of California is Sacramento,34.6026611328125,34.6026611328125,3.8447401258680554,0.8888888888888888, is,8,0.0021073818206787,8
22_56784,22,56784,22-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0021073818206787,8
22_56784,22,56784,22-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,0.0,0.0,0.0,0.0,attribute,1,0.0021073818206787,8
22_56784,22,56784,22-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0021073818206787,8
12_87969,12,87969,12-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.002104640007019,8
12_87969,12,87969,12-clt-hp,entity: The capital city of California is Sacramento,15.880609512329102,23.746262550354004,2.6384736167060003,0.8338556454865544, is,8,0.002104640007019,8
12_87969,12,87969,12-clt-hp,entity: A state in the United States is California,2.4894444942474365,2.4894444942474365,0.24894444942474364,0.9, California,10,0.002104640007019,8
12_87969,12,87969,12-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,30.106826782226562,84.44636726379395,4.691464847988552,0.8441727226212316, the,16,0.002104640007019,8
12_87969,12,87969,12-clt-hp,relationship: the state in which a city is located is the state containing,7.160322189331055,7.160322189331055,0.5114515849522182,0.9285714285714286, the,12,0.002104640007019,8
18_53951,18,53951,18-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0021045207977294,8
18_53951,18,53951,18-clt-hp,entity: The capital city of California is Sacramento,22.042158126831055,22.042158126831055,2.449128680759006,0.8888888888888888, is,8,0.0021045207977294,8
18_53951,18,53951,18-clt-hp,entity: A state in the United States is California,15.358606338500977,15.358606338500977,1.5358606338500977,0.9, is,9,0.0021045207977294,8
18_53951,18,53951,18-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,30.23982810974121,45.687482833862305,2.5381934907701282,0.9160645529611164, the,16,0.0021045207977294,8
18_53951,18,53951,18-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0021045207977294,8
0_39374,0,39374,0-clt-hp,"entity: A city in California, USA is Oakland",21.220657348632812,21.220657348632812,2.1220657348632814,0.9, is,9,0.0019648075103759,8
0_39374,0,39374,0-clt-hp,entity: The capital city of California is Sacramento,19.0086669921875,19.0086669921875,2.1120741102430554,0.8888888888888888, is,8,0.0019648075103759,8
0_39374,0,39374,0-clt-hp,entity: A state in the United States is California,19.664194107055664,19.664194107055664,1.9664194107055664,0.9, is,9,0.0019648075103759,8
